AREA,SUB AREA,AGE GROUP,SEASON,WEEK,THRESHOLD,BASELINE,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
Region,Region 4,All,2016-17,41,6.2,5.9,6,1,700,"11,700",> 100%
Region,Region 4,All,2016-17,42,6.3,5.9,5.8,0,662,"11,455",> 100%
Region,Region 4,All,2016-17,43,6.4,6,6.1,4,696,"11,536",> 100%
Region,Region 4,All,2016-17,44,6.5,6.1,5.7,2,657,"11,511",> 100%
Region,Region 4,All,2016-17,45,6.6,6.2,5.9,5,698,"11,902",> 100%
Region,Region 4,All,2016-17,46,6.7,6.3,5.9,3,713,"12,088",> 100%
Region,Region 4,All,2016-17,47,6.8,6.4,6,5,727,"12,138",> 100%
Region,Region 4,All,2016-17,48,6.9,6.5,6.4,5,791,"12,425",> 100%
Region,Region 4,All,2016-17,49,7,6.6,6.6,6,813,"12,396",> 100%
Region,Region 4,All,2016-17,50,7.1,6.7,6.8,4,846,"12,553",> 100%
Region,Region 4,All,2016-17,51,7.2,6.8,6.5,12,796,"12,452",> 100%
Region,Region 4,All,2016-17,52,7.3,6.9,7.2,21,886,"12,668",> 100%
Region,Region 4,All,2016-17,1,7.3,6.9,7.5,28,962,"13,204",> 100%
Region,Region 4,All,2016-17,2,7.4,7,7,32,896,"13,343",> 100%
Region,Region 4,All,2016-17,3,7.4,7.1,7.6,35,935,"12,829",> 100%
Region,Region 4,All,2016-17,4,7.5,7.1,7.4,33,873,"12,302",> 100%
Region,Region 4,All,2016-17,5,7.5,7.1,7.3,30,912,"12,847",> 100%
Region,Region 4,All,2016-17,6,7.5,7.1,7.1,44,862,"12,827",> 100%
Region,Region 4,All,2016-17,7,7.5,7.1,7.3,71,864,"12,830",> 100%
Region,Region 4,All,2016-17,8,7.5,7.1,7.8,112,909,"13,075",> 100%
Region,Region 4,All,2016-17,9,7.5,7.1,7.5,85,874,"12,742",> 100%
Region,Region 4,All,2016-17,10,7.4,7.1,7.5,115,840,"12,769",> 100%
Region,Region 4,All,2016-17,11,7.4,7,7.6,79,881,"12,648",> 100%
Region,Region 4,All,2016-17,12,7.3,7,7.5,72,906,"13,017",> 100%
Region,Region 4,All,2016-17,13,7.3,6.9,7.4,70,864,"12,639",> 100%
Region,Region 4,All,2016-17,14,7.2,6.8,7.2,73,827,"12,432",> 100%
Region,Region 4,All,2016-17,15,7.1,6.7,6.7,52,772,"12,241",> 100%
Region,Region 4,All,2016-17,16,7,6.6,6.7,32,768,"12,001",> 100%
Region,Region 4,All,2016-17,17,6.9,6.6,6.3,18,730,"11,912",> 100%
Region,Region 4,All,2016-17,18,6.8,6.5,6,15,686,"11,707",> 100%
Region,Region 4,All,2016-17,19,6.7,6.3,5.8,17,655,"11,640",> 100%
Region,Region 4,All,2016-17,20,6.6,6.2,5.8,7,682,"11,878",> 100%
Region,Region 4,All,2016-17,21,6.5,6.1,5.7,5,660,"11,583",> 100%
Region,Region 4,All,2016-17,22,6.4,6,5.7,5,649,"11,528",> 100%
Region,Region 4,All,2016-17,23,6.3,5.9,5.8,2,683,"11,780",> 100%
Region,Region 4,All,2016-17,24,6.2,5.8,5.9,1,666,"11,277",> 100%
Region,Region 4,All,2016-17,25,6.1,5.8,5.6,3,645,"11,622",> 100%
Region,Region 4,All,2016-17,26,6,5.7,5.9,2,678,"11,478",> 100%
Region,Region 4,All,2016-17,27,6,5.6,5.3,4,606,"11,586",> 100%
Region,Region 4,All,2016-17,28,5.9,5.5,6.1,2,692,"11,363",> 100%
Region,Region 4,All,2016-17,29,5.9,5.5,5.3,3,605,"11,508",> 100%
Region,Region 4,All,2016-17,30,5.8,5.4,5.6,0,633,"11,350",> 100%
Region,Region 4,All,2016-17,31,5.8,5.4,5.4,1,617,"11,418",> 100%
Region,Region 4,All,2016-17,32,5.8,5.4,5.3,1,599,"11,428",> 100%
Region,Region 4,All,2016-17,33,5.8,5.4,5,3,580,"11,610",> 100%
Region,Region 4,All,2016-17,34,5.8,5.4,5.2,1,584,"11,223",> 100%
Region,Region 4,All,2016-17,35,5.8,5.4,5.5,1,630,"11,500",> 100%
Region,Region 4,All,2016-17,36,5.8,5.4,5.8,6,660,"11,570",> 100%
Region,Region 4,All,2016-17,37,5.8,5.5,5.8,1,679,"11,816",> 100%
Region,Region 4,All,2016-17,38,5.9,5.5,5.5,4,642,"11,750",> 100%
Region,Region 4,All,2016-17,39,5.9,5.6,5.7,10,664,"11,764",> 100%
Region,Region 5,All,2016-17,40,6.1,5.7,5.9,1,542,"9,228",> 100%
Region,Region 5,All,2016-17,41,6.2,5.8,6.1,0,568,"9,243",> 100%
Region,Region 5,All,2016-17,42,6.2,5.8,5.9,1,530,"8,930",> 100%
Region,Region 5,All,2016-17,43,6.3,5.9,5.8,2,530,"9,218",> 100%
Region,Region 5,All,2016-17,44,6.4,6,5.6,1,512,"9,140",> 100%
Region,Region 5,All,2016-17,45,6.5,6.1,5.9,3,538,"9,132",> 100%
Region,Region 5,All,2016-17,46,6.5,6.1,5.5,0,530,"9,550",> 100%
Region,Region 5,All,2016-17,47,6.6,6.2,5.8,3,538,"9,283",> 100%
Region,Region 5,All,2016-17,48,6.7,6.3,6.3,5,585,"9,421",> 100%
Region,Region 5,All,2016-17,49,6.8,6.4,6.1,8,577,"9,640",> 100%
Region,Region 5,All,2016-17,50,6.8,6.4,6.3,3,627,"10,057",> 100%
Region,Region 5,All,2016-17,51,6.9,6.5,6.3,8,627,"10,046",> 100%
Region,Region 5,All,2016-17,52,7,6.6,6.5,17,634,"10,087",> 100%
Region,Region 5,All,2016-17,1,7,6.6,7.3,16,745,"10,463",> 100%
Region,Region 5,All,2016-17,2,7.1,6.7,7.3,28,742,"10,608",> 100%
Region,Region 5,All,2016-17,3,7.1,6.7,7,23,705,"10,431",> 100%
Region,Region 5,All,2016-17,4,7.1,6.7,7.7,37,755,"10,289",> 100%
Region,Region 5,All,2016-17,5,7.1,6.7,6.9,35,663,"10,046",> 100%
Region,Region 5,All,2016-17,6,7.1,6.7,7.5,57,727,"10,503",> 100%
Region,Region 5,All,2016-17,7,7.1,6.7,8,92,732,"10,300",> 100%
Region,Region 5,All,2016-17,8,7.1,6.7,8,117,704,"10,253",> 100%
Region,Region 5,All,2016-17,9,7.1,6.7,8.6,123,739,"10,048",> 100%
Region,Region 5,All,2016-17,10,7,6.7,8.6,116,744,"9,943",> 100%
Region,Region 5,All,2016-17,11,7,6.6,7.9,131,652,"9,958",> 100%
Region,Region 5,All,2016-17,12,6.9,6.6,7.7,97,689,"10,267",> 100%
Region,Region 5,All,2016-17,13,6.9,6.5,7.9,91,681,"9,773",> 100%
Region,Region 5,All,2016-17,14,6.8,6.4,7.6,76,674,"9,810",> 100%
Region,Region 5,All,2016-17,15,6.7,6.3,7.4,58,677,"9,963",> 100%
Region,Region 5,All,2016-17,16,6.6,6.3,7.3,48,621,"9,212",> 100%
Region,Region 5,All,2016-17,17,6.6,6.2,6.2,22,546,"9,095",> 100%
Region,Region 5,All,2016-17,18,6.5,6.1,6.5,18,566,"8,998",> 100%
Region,Region 5,All,2016-17,19,6.4,6,5.9,11,537,"9,311",> 100%
Region,Region 5,All,2016-17,20,6.3,5.9,6,7,541,"9,123",> 100%
Region,Region 5,All,2016-17,21,6.2,5.8,5.7,3,507,"8,913",> 100%
Region,Region 5,All,2016-17,22,6.1,5.7,5.3,4,473,"8,993",> 100%
Region,Region 5,All,2016-17,23,6,5.6,5.5,6,489,"8,978",> 100%
Region,Region 5,All,2016-17,24,5.9,5.5,5.6,2,493,"8,810",> 100%
Region,Region 5,All,2016-17,25,5.8,5.4,6,3,516,"8,650",> 100%
Region,Region 5,All,2016-17,26,5.8,5.4,5.3,1,466,"8,741",> 100%
Region,Region 5,All,2016-17,27,5.7,5.3,5.4,2,473,"8,793",> 100%
Region,Region 5,All,2016-17,28,5.6,5.2,5.5,1,480,"8,684",> 100%
Region,Region 5,All,2016-17,29,5.6,5.2,5.1,1,442,"8,667",> 100%
Region,Region 5,All,2016-17,30,5.5,5.1,5.4,2,457,"8,558",> 100%
Region,Region 5,All,2016-17,31,5.5,5.1,4.8,1,416,"8,636",> 100%
Region,Region 5,All,2016-17,32,5.5,5.1,5,0,441,"8,764",> 100%
Region,Region 5,All,2016-17,33,5.5,5.1,5.1,2,447,"8,804",> 100%
Region,Region 5,All,2016-17,34,5.4,5.1,5.2,2,438,"8,528",> 100%
Region,Region 5,All,2016-17,35,5.5,5.1,4.8,1,421,"8,860",> 100%
Region,Region 5,All,2016-17,36,5.5,5.1,5.4,1,474,"8,836",> 100%
Region,Region 5,All,2016-17,37,5.5,5.1,5.2,1,477,"9,149",> 100%
Region,Region 5,All,2016-17,38,5.5,5.2,5.2,1,468,"8,995",> 100%
Region,Region 5,All,2016-17,39,5.6,5.2,5.3,0,474,"8,861",> 100%
Region,Region 6,All,2016-17,40,6.7,6.1,6.1,2,374,"6,123",> 100%
Region,Region 6,All,2016-17,41,6.8,6.2,6.1,2,369,"6,086",> 100%
Region,Region 6,All,2016-17,42,6.9,6.3,6.6,0,393,"5,958",> 100%
Region,Region 6,All,2016-17,43,7,6.5,6.1,2,375,"6,190",> 100%
Region,Region 6,All,2016-17,44,7.1,6.6,5.8,2,349,"6,067",> 100%
Region,Region 6,All,2016-17,45,7.2,6.7,6.7,2,419,"6,288",> 100%
Region,Region 6,All,2016-17,46,7.3,6.8,5.6,2,345,"6,241",> 100%
Region,Region 6,All,2016-17,47,7.5,6.9,6.3,3,387,"6,223",> 100%
Region,Region 6,All,2016-17,48,7.6,7.1,6.7,6,427,"6,465",> 100%
Region,Region 6,All,2016-17,49,7.7,7.2,6.9,2,439,"6,395",> 100%
Region,Region 6,All,2016-17,50,7.8,7.3,7,8,453,"6,561",> 100%
Region,Region 6,All,2016-17,51,7.9,7.4,7,11,463,"6,819",> 100%
Region,Region 6,All,2016-17,52,8,7.5,7.3,7,481,"6,685",> 100%
Region,Region 6,All,2016-17,1,8.1,7.6,8.2,17,539,"6,764",> 100%
Region,Region 6,All,2016-17,2,8.2,7.7,7.7,29,514,"7,082",> 100%
Region,Region 6,All,2016-17,3,8.2,7.7,8.6,13,571,"6,774",> 100%
Region,Region 6,All,2016-17,4,8.3,7.8,7.8,29,495,"6,689",> 100%
Region,Region 6,All,2016-17,5,8.3,7.8,8,34,515,"6,828",> 100%
Region,Region 6,All,2016-17,6,8.4,7.8,8.7,42,571,"7,010",> 100%
Region,Region 6,All,2016-17,7,8.4,7.8,8.8,61,536,"6,800",> 100%
Region,Region 6,All,2016-17,8,8.4,7.8,9.4,67,597,"7,037",> 100%
Region,Region 6,All,2016-17,9,8.3,7.8,8.7,62,533,"6,861",> 100%
Region,Region 6,All,2016-17,10,8.3,7.8,8.6,44,544,"6,824",> 100%
Region,Region 6,All,2016-17,11,8.2,7.7,8.1,28,518,"6,746",> 100%
Region,Region 6,All,2016-17,12,8.2,7.7,7.5,31,464,"6,634",> 100%
Region,Region 6,All,2016-17,13,8.1,7.6,7.7,25,478,"6,561",> 100%
Region,Region 6,All,2016-17,14,8,7.5,7,21,431,"6,426",> 100%
Region,Region 6,All,2016-17,15,7.9,7.4,7.2,12,440,"6,285",> 100%
Region,Region 6,All,2016-17,16,7.8,7.3,6.1,12,366,"6,231",> 100%
Region,Region 6,All,2016-17,17,7.7,7.2,7,6,440,"6,400",> 100%
Region,Region 6,All,2016-17,18,7.6,7,6.8,3,425,"6,259",> 100%
Region,Region 6,All,2016-17,19,7.4,6.9,6,3,371,"6,274",> 100%
Region,Region 6,All,2016-17,20,7.3,6.8,6.3,1,395,"6,289",> 100%
Region,Region 6,All,2016-17,21,7.2,6.7,6.3,1,378,"6,034",> 100%
Region,Region 6,All,2016-17,22,7.1,6.5,6.5,5,394,"6,116",> 100%
Region,Region 6,All,2016-17,23,6.9,6.4,6.5,3,390,"6,024",> 100%
Region,Region 6,All,2016-17,24,6.8,6.3,6,4,361,"6,130",> 100%
Region,Region 6,All,2016-17,25,6.7,6.2,6.1,3,369,"6,107",> 100%
Region,Region 6,All,2016-17,26,6.6,6.1,5.9,2,352,"6,039",> 100%
Region,Region 6,All,2016-17,27,6.5,6,5.7,2,349,"6,117",> 100%
Region,Region 6,All,2016-17,28,6.4,5.9,6.3,0,369,"5,846",> 100%
Region,Region 6,All,2016-17,29,6.4,5.8,5.6,0,336,"5,971",> 100%
Region,Region 6,All,2016-17,30,6.3,5.8,6.2,0,376,"6,040",> 100%
Region,Region 6,All,2016-17,31,6.3,5.7,5.5,1,331,"6,035",> 100%
Region,Region 6,All,2016-17,32,6.2,5.7,5.7,2,339,"6,023",> 100%
Region,Region 6,All,2016-17,33,6.2,5.7,5.8,1,345,"5,926",> 100%
Region,Region 6,All,2016-17,34,6.2,5.7,5.5,0,331,"6,022",> 100%
Region,Region 6,All,2016-17,35,6.2,5.7,5.7,2,342,"6,020",> 100%
Region,Region 6,All,2016-17,36,6.3,5.8,5.7,2,345,"6,101",> 100%
Region,Region 6,All,2016-17,37,6.3,5.8,6.7,2,418,"6,273",> 100%
Region,Region 6,All,2016-17,38,6.4,5.9,6.6,4,391,"6,027",> 100%
Region,Region 6,All,2016-17,39,6.5,5.9,6.2,1,373,"6,066",> 100%
Region,Region 7,All,2016-17,40,6.6,5.9,5.9,0,137,"2,341",99.50%
Region,Region 7,All,2016-17,41,6.7,6,6.3,2,163,"2,608",> 100%
Region,Region 7,All,2016-17,42,6.8,6.1,6.5,1,159,"2,467",> 100%
Region,Region 7,All,2016-17,43,6.8,6.2,5.7,1,144,"2,539",> 100%
Region,Region 7,All,2016-17,44,7,6.3,6,0,155,"2,576",> 100%
Region,Region 7,All,2016-17,45,7.1,6.4,6.2,2,150,"2,456",> 100%
Region,Region 7,All,2016-17,46,7.2,6.5,6,0,158,"2,624",> 100%
Region,Region 7,All,2016-17,47,7.3,6.6,6.9,0,176,"2,568",> 100%
Region,Region 7,All,2016-17,48,7.4,6.7,5.9,1,155,"2,665",> 100%
Region,Region 7,All,2016-17,49,7.5,6.8,6.7,2,176,"2,660",> 100%
Region,Region 7,All,2016-17,50,7.6,6.9,6.6,3,179,"2,776",> 100%
Region,Region 7,All,2016-17,51,7.6,7,6.7,3,187,"2,832",> 100%
Region,Region 7,All,2016-17,52,7.7,7,7.7,11,208,"2,861",> 100%
Region,Region 7,All,2016-17,1,7.8,7.1,7.8,12,225,"3,037",> 100%
Region,Region 7,All,2016-17,2,7.8,7.2,7.9,24,218,"3,062",> 100%
Region,Region 7,All,2016-17,3,7.9,7.2,9.2,27,252,"3,037",> 100%
Region,Region 7,All,2016-17,4,7.9,7.2,9.2,40,236,"2,991",> 100%
Region,Region 7,All,2016-17,5,7.9,7.2,8.9,37,221,"2,884",> 100%
Region,Region 7,All,2016-17,6,7.9,7.3,9.9,51,240,"2,931",> 100%
Region,Region 7,All,2016-17,7,7.9,7.2,10.1,63,240,"2,999",> 100%
Region,Region 7,All,2016-17,8,7.9,7.2,11,70,242,"2,849",> 100%
Region,Region 7,All,2016-17,9,7.8,7.2,9.2,45,212,"2,800",> 100%
Region,Region 7,All,2016-17,10,7.8,7.1,9.9,34,244,"2,796",> 100%
Region,Region 7,All,2016-17,11,7.7,7.1,9,25,226,"2,794",> 100%
Region,Region 7,All,2016-17,12,7.7,7,7.7,18,200,"2,833",> 100%
Region,Region 7,All,2016-17,13,7.6,6.9,8.6,22,207,"2,672",> 100%
Region,Region 7,All,2016-17,14,7.5,6.8,7.4,16,170,"2,529",> 100%
Region,Region 7,All,2016-17,15,7.4,6.7,7,7,170,"2,526",> 100%
Region,Region 7,All,2016-17,16,7.3,6.6,5.7,7,135,"2,490",> 100%
Region,Region 7,All,2016-17,17,7.1,6.5,6.7,4,165,"2,541",> 100%
Region,Region 7,All,2016-17,18,7,6.4,5.1,2,134,"2,668",> 100%
Region,Region 7,All,2016-17,19,6.9,6.2,5.8,3,141,"2,502",> 100%
Region,Region 7,All,2016-17,20,6.8,6.1,6.6,2,154,"2,379",> 100%
Region,Region 7,All,2016-17,21,6.7,6,5.6,0,134,"2,408",> 100%
Region,Region 7,All,2016-17,22,6.5,5.9,5.9,0,147,"2,474",> 100%
Region,Region 7,All,2016-17,23,6.4,5.8,6.4,0,155,"2,436",> 100%
Region,Region 7,All,2016-17,24,6.3,5.7,6.2,2,145,"2,377",> 100%
Region,Region 7,All,2016-17,25,6.2,5.6,5.7,0,142,"2,487",> 100%
Region,Region 7,All,2016-17,26,6.1,5.5,5.3,0,130,"2,451",> 100%
Region,Region 7,All,2016-17,27,6,5.4,5.2,1,126,"2,461",> 100%
Region,Region 7,All,2016-17,28,6,5.3,6.2,0,152,"2,449",> 100%
Region,Region 7,All,2016-17,29,5.9,5.3,6,1,142,"2,378",> 100%
Region,Region 7,All,2016-17,30,5.8,5.2,4.6,0,110,"2,384",> 100%
Region,Region 7,All,2016-17,31,5.8,5.2,5.1,1,116,"2,311",98.30%
Region,Region 7,All,2016-17,32,5.8,5.1,5.4,0,129,"2,408",> 100%
Region,Region 7,All,2016-17,33,5.8,5.1,4.4,0,106,"2,407",> 100%
Region,Region 7,All,2016-17,34,5.8,5.1,4.7,0,114,"2,426",> 100%
Region,Region 7,All,2016-17,35,5.8,5.2,5.1,1,118,"2,354",> 100%
Region,Region 7,All,2016-17,36,5.8,5.2,4.8,0,116,"2,414",> 100%
Region,Region 7,All,2016-17,37,5.9,5.2,5.9,0,143,"2,434",> 100%
Region,Region 7,All,2016-17,38,5.9,5.3,5.3,0,135,"2,526",> 100%
Region,Region 7,All,2016-17,39,6,5.3,5.3,2,127,"2,436",> 100%
Region,Region 8,All,2016-17,40,6.2,5.5,5.2,0,82,"1,572",> 100%
Region,Region 8,All,2016-17,41,6.3,5.7,6.4,1,102,"1,612",> 100%
Region,Region 8,All,2016-17,42,6.5,5.8,6.1,0,97,"1,599",> 100%
Region,Region 8,All,2016-17,43,6.6,6,6,0,98,"1,639",> 100%
Region,Region 8,All,2016-17,44,6.8,6.1,6.5,3,95,"1,505",> 100%
Region,Region 8,All,2016-17,45,6.9,6.3,5.9,1,92,"1,577",> 100%
Region,Region 8,All,2016-17,46,7.1,6.4,5.4,0,86,"1,583",> 100%
Region,Region 8,All,2016-17,47,7.2,6.6,5.9,0,98,"1,649",> 100%
Region,Region 8,All,2016-17,48,7.4,6.7,6.7,0,108,"1,621",> 100%
Region,Region 8,All,2016-17,49,7.5,6.8,6.3,0,111,"1,757",> 100%
Region,Region 8,All,2016-17,50,7.6,7,7.2,3,121,"1,729",> 100%
Region,Region 8,All,2016-17,51,7.8,7.1,6.6,7,105,"1,693",> 100%
Region,Region 8,All,2016-17,52,7.9,7.2,6.7,13,105,"1,756",> 100%
Region,Region 8,All,2016-17,1,8,7.3,7.5,15,118,"1,781",> 100%
Region,Region 8,All,2016-17,2,8,7.4,8,20,126,"1,817",> 100%
Region,Region 8,All,2016-17,3,8.1,7.4,7.7,23,111,"1,731",> 100%
Region,Region 8,All,2016-17,4,8.1,7.5,9.8,15,156,"1,745",> 100%
Region,Region 8,All,2016-17,5,8.2,7.5,8.6,28,121,"1,742",> 100%
Region,Region 8,All,2016-17,6,8.2,7.5,7.6,23,114,"1,813",> 100%
Region,Region 8,All,2016-17,7,8.2,7.5,9.6,37,131,"1,747",> 100%
Region,Region 8,All,2016-17,8,8.1,7.5,8.1,26,122,"1,828",> 100%
Region,Region 8,All,2016-17,9,8.1,7.4,9.3,21,139,"1,727",> 100%
Region,Region 8,All,2016-17,10,8,7.4,8.6,14,139,"1,783",> 100%
Region,Region 8,All,2016-17,11,8,7.3,9.2,20,140,"1,742",> 100%
Region,Region 8,All,2016-17,12,7.9,7.2,7,12,111,"1,769",> 100%
Region,Region 8,All,2016-17,13,7.8,7.1,7.7,14,117,"1,699",> 100%
Region,Region 8,All,2016-17,14,7.6,7,7.5,12,116,"1,706",> 100%
Region,Region 8,All,2016-17,15,7.5,6.8,6.1,8,96,"1,717",> 100%
Region,Region 8,All,2016-17,16,7.4,6.7,6.8,7,110,"1,725",> 100%
Region,Region 8,All,2016-17,17,7.2,6.6,6.4,3,98,"1,575",> 100%
Region,Region 8,All,2016-17,18,7.1,6.4,5.1,4,78,"1,596",> 100%
Region,Region 8,All,2016-17,19,6.9,6.2,5.9,4,92,"1,629",> 100%
Region,Region 8,All,2016-17,20,6.7,6.1,6.4,0,101,"1,570",> 100%
Region,Region 8,All,2016-17,21,6.6,5.9,6.4,3,100,"1,609",> 100%
Region,Region 8,All,2016-17,22,6.4,5.8,5.2,2,76,"1,487",> 100%
Region,Region 8,All,2016-17,23,6.3,5.6,6,0,96,"1,587",> 100%
Region,Region 8,All,2016-17,24,6.1,5.5,5.2,1,80,"1,570",> 100%
Region,Region 8,All,2016-17,25,6,5.4,6.2,1,93,"1,521",> 100%
Region,Region 8,All,2016-17,26,5.9,5.2,5.4,0,81,"1,513",> 100%
Region,Region 8,All,2016-17,27,5.8,5.1,4.6,0,72,"1,559",> 100%
Region,Region 8,All,2016-17,28,5.7,5.1,4.5,0,66,"1,466",> 100%
Region,Region 8,All,2016-17,29,5.6,5,5.2,0,78,"1,505",> 100%
Region,Region 8,All,2016-17,30,5.6,4.9,4.4,0,66,"1,489",> 100%
Region,Region 8,All,2016-17,31,5.5,4.9,4.8,0,72,"1,509",> 100%
Region,Region 8,All,2016-17,32,5.5,4.9,4.5,1,68,"1,541",> 100%
Region,Region 8,All,2016-17,33,5.5,4.9,5.2,0,79,"1,521",> 100%
Region,Region 8,All,2016-17,34,5.5,4.9,4.7,0,70,"1,504",> 100%
Region,Region 8,All,2016-17,35,5.5,4.9,6.1,0,91,"1,492",> 100%
Region,Region 8,All,2016-17,36,5.6,5,4.9,1,74,"1,541",> 100%
Region,Region 8,All,2016-17,37,5.7,5,6.7,1,107,"1,601",> 100%
Region,Region 8,All,2016-17,38,5.7,5.1,5.2,1,80,"1,572",> 100%
Region,Region 8,All,2016-17,39,5.8,5.2,5.2,2,80,"1,568",> 100%
Region,Region 9,All,2016-17,40,7.1,6.6,6.3,6,402,"6,458",> 100%
Region,Region 9,All,2016-17,41,7.2,6.7,6.5,1,422,"6,538",> 100%
Region,Region 9,All,2016-17,42,7.3,6.8,6.9,3,450,"6,543",> 100%
Region,Region 9,All,2016-17,43,7.4,6.9,6.2,2,402,"6,551",> 100%
Region,Region 9,All,2016-17,44,7.6,7,7,3,451,"6,476",> 100%
Region,Region 9,All,2016-17,45,7.7,7.2,6.9,3,446,"6,519",> 100%
Region,Region 9,All,2016-17,46,7.8,7.3,7,1,451,"6,499",> 100%
Region,Region 9,All,2016-17,47,7.9,7.4,6.6,4,438,"6,688",> 100%
Region,Region 9,All,2016-17,48,8,7.5,7.4,7,512,"7,047",> 100%
Region,Region 9,All,2016-17,49,8.1,7.6,7.6,5,549,"7,320",> 100%
Region,Region 9,All,2016-17,50,8.2,7.7,7.9,14,549,"7,144",> 100%
Region,Region 9,All,2016-17,51,8.3,7.8,7.9,19,555,"7,277",> 100%
Region,Region 9,All,2016-17,52,8.4,7.9,9,24,667,"7,660",> 100%
Region,Region 9,All,2016-17,1,8.5,8,10.1,60,744,"7,956",> 100%
Region,Region 9,All,2016-17,2,8.6,8,10.1,85,748,"8,222",> 100%
Region,Region 9,All,2016-17,3,8.6,8.1,10.4,85,726,"7,805",> 100%
Region,Region 9,All,2016-17,4,8.7,8.1,9.3,59,651,"7,630",> 100%
Region,Region 9,All,2016-17,5,8.7,8.2,9.7,42,720,"7,887",> 100%
Region,Region 9,All,2016-17,6,8.7,8.2,9.8,49,695,"7,585",> 100%
Region,Region 9,All,2016-17,7,8.7,8.2,9.2,38,643,"7,413",> 100%
Region,Region 9,All,2016-17,8,8.7,8.2,8.5,31,572,"7,119",> 100%
Region,Region 9,All,2016-17,9,8.6,8.1,8.8,31,620,"7,381",> 100%
Region,Region 9,All,2016-17,10,8.6,8.1,8.3,15,590,"7,261",> 100%
Region,Region 9,All,2016-17,11,8.5,8,8.3,17,587,"7,246",> 100%
Region,Region 9,All,2016-17,12,8.5,8,8,12,544,"6,966",> 100%
Region,Region 9,All,2016-17,13,8.4,7.9,7.7,17,519,"6,944",> 100%
Region,Region 9,All,2016-17,14,8.3,7.8,8.3,4,575,"6,979",> 100%
Region,Region 9,All,2016-17,15,8.2,7.7,7.7,8,526,"6,918",> 100%
Region,Region 9,All,2016-17,16,8.1,7.6,7.6,7,511,"6,830",> 100%
Region,Region 9,All,2016-17,17,8,7.5,7.6,5,531,"7,092",> 100%
Region,Region 9,All,2016-17,18,7.9,7.3,7.3,4,514,"7,064",> 100%
Region,Region 9,All,2016-17,19,7.7,7.2,7.9,2,527,"6,658",> 100%
Region,Region 9,All,2016-17,20,7.6,7.1,6.9,13,460,"6,808",> 100%
Region,Region 9,All,2016-17,21,7.5,7,7,5,458,"6,580",> 100%
Region,Region 9,All,2016-17,22,7.4,6.8,7.1,5,467,"6,686",> 100%
Region,Region 9,All,2016-17,23,7.2,6.7,6.6,5,435,"6,653",> 100%
Region,Region 9,All,2016-17,24,7.1,6.6,6.9,4,453,"6,661",> 100%
Region,Region 9,All,2016-17,25,7,6.5,6.5,2,446,"6,916",> 100%
Region,Region 9,All,2016-17,26,6.9,6.4,6.7,3,443,"6,633",> 100%
Region,Region 9,All,2016-17,27,6.8,6.3,6.2,6,411,"6,700",> 100%
Region,Region 9,All,2016-17,28,6.8,6.2,6.6,1,428,"6,499",> 100%
Region,Region 9,All,2016-17,29,6.7,6.2,6.1,3,391,"6,456",> 100%
Region,Region 9,All,2016-17,30,6.6,6.1,6.4,0,401,"6,267",> 100%
Region,Region 9,All,2016-17,31,6.6,6.1,5.9,0,379,"6,474",> 100%
Region,Region 9,All,2016-17,32,6.6,6.1,6.2,1,392,"6,381",> 100%
Region,Region 9,All,2016-17,33,6.6,6,6.1,3,377,"6,191",> 100%
Region,Region 9,All,2016-17,34,6.6,6,6.3,4,382,"6,112",> 100%
Region,Region 9,All,2016-17,35,6.6,6.1,5.8,2,388,"6,725",> 100%
Region,Region 9,All,2016-17,36,6.6,6.1,6,2,394,"6,647",> 100%
Region,Region 9,All,2016-17,37,6.6,6.1,6.3,0,401,"6,397",> 100%
Region,Region 9,All,2016-17,38,6.7,6.2,6.3,4,399,"6,392",> 100%
Region,Region 9,All,2016-17,39,6.8,6.3,6,1,401,"6,646",> 100%
Region,Region 10,All,2016-17,40,5.8,5.2,5.3,0,106,"2,012",> 100%
Region,Region 10,All,2016-17,41,5.9,5.3,5.1,1,106,"2,118",> 100%
Region,Region 10,All,2016-17,42,6,5.5,5.1,1,104,"2,040",> 100%
Region,Region 10,All,2016-17,43,6.2,5.6,5.6,2,112,"2,028",> 100%
Region,Region 10,All,2016-17,44,6.3,5.7,5.1,1,104,"2,063",> 100%
Region,Region 10,All,2016-17,45,6.4,5.9,5.6,1,112,"2,014",> 100%
Region,Region 10,All,2016-17,46,6.6,6,5.4,0,113,"2,100",> 100%
Region,Region 10,All,2016-17,47,6.7,6.1,5.7,4,111,"2,034",> 100%
Region,Region 10,All,2016-17,48,6.8,6.3,6.6,4,131,"2,046",> 100%
Region,Region 10,All,2016-17,49,7,6.4,6.1,5,128,"2,181",> 100%
Region,Region 10,All,2016-17,50,7.1,6.5,7,5,154,"2,260",> 100%
Region,Region 10,All,2016-17,51,7.2,6.6,6.6,20,135,"2,334",> 100%
Region,Region 10,All,2016-17,52,7.3,6.7,9.4,40,181,"2,360",> 100%
Region,Region 10,All,2016-17,1,7.4,6.8,9.4,80,167,"2,625",> 100%
Region,Region 10,All,2016-17,2,7.5,6.9,9.8,87,172,"2,654",> 100%
Region,Region 10,All,2016-17,3,7.5,7,11.1,97,202,"2,692",> 100%
